"matrix","wgcna_power","GCNA_module","best_matching_WGCNA_module","best_jaccard_overlap","best_jaccard_distance"
"protected","power1","Vitvi12g04545","green",0.0336,0.9664
"protected","power1","Vitvi12g04595","yellow",0.0173490631505899,0.98265093684941
"protected","power1","Vitvi12g04598","green",0.0586345381526104,0.94136546184739
"protected","power1","Vitvi12g04607","green",0.0651649235720032,0.934835076427997
"protected","power1","Vitvi13g00551","grey60",0.0223214285714286,0.977678571428571
"protected","power1","Vitvi13g01098","blue",0.0907239819004525,0.909276018099548
"protected","power1","Vitvi13g01468","yellow",0.0624571036376115,0.937542896362388
"protected","power1","Vitvi13g01608","yellow",0.0187760778859527,0.981223922114047
"protected","power1","Vitvi13g01616","yellow",0.0298196948682386,0.970180305131761
"protected","power1","Vitvi13g01638","yellow",0.0338865836791148,0.966113416320885
"protected","power1","Vitvi13g01984","yellow",0.034794711203897,0.965205288796103
"protected","power1","Vitvi13g02083","yellow",0.0495185694635488,0.950481430536451
"protected","power1","Vitvi13g02285","pink",0.0812182741116751,0.918781725888325
"protected","power1","Vitvi13g04289","yellow",0.0571625344352617,0.942837465564738
"protected","power1","Vitvi13g04528","yellow",0.0712816997943797,0.92871830020562
"protected","power1","Vitvi13g04529","yellow",0.0615595075239398,0.93844049247606
"protected","power1","Vitvi13g04540","purple",0.0322085889570552,0.967791411042945
"protected","power1","Vitvi13g04677","yellow",0.0227900552486188,0.977209944751381
"protected","power1","Vitvi13g04698","yellow",0.0196610169491525,0.980338983050847
"protected","power1","Vitvi13g04706","yellow",0.0446428571428571,0.955357142857143
"protected","power1","Vitvi14g00679","turquoise",0.0906763675559148,0.909323632444085
"protected","power1","Vitvi14g01926","turquoise",0.000809498111171074,0.999190501888829
"protected","power1","Vitvi14g02663","lightyellow",0.0561224489795918,0.943877551020408
"protected","power1","Vitvi14g04416","darkgrey",0.230769230769231,0.769230769230769
"protected","power1","Vitvi16g00160","black",0.0240963855421687,0.975903614457831
"protected","power1","Vitvi16g00901","yellow",0.00348189415041783,0.996518105849582
"protected","power1","Vitvi16g04295","turquoise",0.0718910169948746,0.928108983005125
"protected","power1","Vitvi16g04388","yellow",0.0541466758053461,0.945853324194654
"protected","power1","Vitvi16g04448","green",0.0193236714975845,0.980676328502415
"protected","power1","Vitvi17g00339","pink",0.00252844500632111,0.997471554993679
"protected","power1","Vitvi17g00461","green",0.0338436744560838,0.966156325543916
"protected","power1","Vitvi17g00704","turquoise",0.0596874157908919,0.940312584209108
"protected","power1","Vitvi17g00936","blue",0.145714935212548,0.854285064787452
"protected","power1","Vitvi17g01373","lightyellow",0.0375586854460094,0.962441314553991
"protected","power1","Vitvi17g04171","yellow",0.0589444825222755,0.941055517477724
"protected","power1","Vitvi18g00174","yellow",0.0383561643835616,0.961643835616438
"protected","power1","Vitvi18g00191","green",0.024,0.976
"protected","power1","Vitvi18g00462","yellow",0.0196476964769648,0.980352303523035
"protected","power1","Vitvi18g00473","turquoise",0.0168599946048017,0.983140005395198
"protected","power1","Vitvi18g02825","turquoise",0.0014840798704803,0.99851592012952
"protected","power1","Vitvi19g00270","blue",0.14563986409966,0.85436013590034
"protected","power1","Vitvi19g00476","yellow",0.0409437890353921,0.959056210964608
"protected","power1","Vitvi19g00709","yellow",0.045201668984701,0.954798331015299
"protected","power1","Vitvi19g01484","blue",0.10451467268623,0.89548532731377
"protected","power1","Vitvi19g01610","yellow",0.0628887353144437,0.937111264685556
"protected","power1","Vitvi19g01612","yellow",0.0421853388658368,0.957814661134163
"protected","power1","Vitvi19g01720","green",0.0687450039968026,0.931254996003197
"protected","power1","Vitvi19g01790","yellow",0.0133958472873409,0.986604152712659
"protected","power1","Vitvi19g04259","black",0.133010882708585,0.866989117291415
"protected","power1","Vitvi19g04530","yellow",0.0560941828254848,0.943905817174515
"protected","power1","Vitvi19g04572","yellow",0.0568260568260568,0.943173943173943
"protected","power12","Vitvi00g04005","tan",0.0276497695852535,0.972350230414747
"protected","power12","Vitvi00g04500","saddlebrown",0.161111111111111,0.838888888888889
"protected","power12","Vitvi00g04634","saddlebrown",0.187845303867403,0.812154696132597
"protected","power12","Vitvi00g04728","saddlebrown",0.18232044198895,0.81767955801105
"protected","power12","Vitvi01g00463","white",0.105058365758755,0.894941634241245
"protected","power12","Vitvi01g00508","blue",0.0989858906525573,0.901014109347443
"protected","power12","Vitvi01g00612","violet",0.0216606498194946,0.978339350180505
"protected","power12","Vitvi01g00656","turquoise",0.210450852317986,0.789549147682014
"protected","power12","Vitvi01g01038","blue",0.0449042482940788,0.955095751705921
"protected","power12","Vitvi01g01701","white",0.12719298245614,0.87280701754386
"protected","power12","Vitvi01g04056","yellow",0.114155251141553,0.885844748858448
"protected","power12","Vitvi01g04115","white",0.0862745098039216,0.913725490196078
"protected","power12","Vitvi01g04132","darkgrey",0.0520446096654275,0.947955390334573
"protected","power12","Vitvi02g00032","turquoise",0.163317384370016,0.836682615629984
"protected","power12","Vitvi02g00056","lightyellow",0.0497076023391813,0.950292397660819
"protected","power12","Vitvi02g00086","violet",0.0512820512820513,0.948717948717949
"protected","power12","Vitvi02g00429","blue",0.100572183098592,0.899427816901408
"protected","power12","Vitvi02g00446","blue",0.0729463307776561,0.927053669222344
"protected","power12","Vitvi02g01355","turquoise",0.0447523491001752,0.955247650899825
"protected","power12","Vitvi02g01360","violet",0.0280898876404494,0.971910112359551
"protected","power12","Vitvi02g04106","blue",0.0887521968365554,0.911247803163445
"protected","power12","Vitvi03g00318","honeydew1",0.0212765957446809,0.978723404255319
"protected","power12","Vitvi03g00692","turquoise",0.06378896882494,0.93621103117506
"protected","power12","Vitvi03g00752","royalblue",0.0948012232415902,0.90519877675841
"protected","power12","Vitvi03g01258","darkgrey",0.111510791366906,0.888489208633094
"protected","power12","Vitvi03g01809","tan",0.183529411764706,0.816470588235294
"protected","power12","Vitvi03g04266","royalblue",0.12,0.88
"protected","power12","Vitvi03g04466","darkgrey",0.062043795620438,0.937956204379562
"protected","power12","Vitvi04g00017","turquoise",0.00989782886334611,0.990102171136654
"protected","power12","Vitvi04g01254","royalblue",0.0557377049180328,0.944262295081967
"protected","power12","Vitvi04g01325","saddlebrown",0.206521739130435,0.793478260869565
"protected","power12","Vitvi04g01375","saddlebrown",0.203296703296703,0.796703296703297
"protected","power12","Vitvi04g01550","blue",0.170876345266857,0.829123654733143
"protected","power12","Vitvi04g01555","royalblue",0.143322475570033,0.856677524429967
"protected","power12","Vitvi04g01887","blue",0.0641899318531545,0.935810068146845
"protected","power12","Vitvi04g02114","greenyellow",0.0191489361702128,0.980851063829787
"protected","power12","Vitvi04g04009","green",0.0957055214723926,0.904294478527607
"protected","power12","Vitvi04g04010","white",0.196261682242991,0.803738317757009
"protected","power12","Vitvi04g04011","white",0.205479452054795,0.794520547945206
"protected","power12","Vitvi04g04029","darkgrey",0.0407407407407407,0.959259259259259
"protected","power12","Vitvi05g00028","blue",0.036914963744232,0.963085036255768
"protected","power12","Vitvi05g00108","blue",0.0705676090291475,0.929432390970853
"protected","power12","Vitvi05g00145","darkgreen",0.0308641975308642,0.969135802469136
"protected","power12","Vitvi05g00726","black",0.0257510729613734,0.974248927038627
"protected","power12","Vitvi05g01400","brown",0.041958041958042,0.958041958041958
"protected","power12","Vitvi05g01579","tan",0.11697247706422,0.88302752293578
"protected","power12","Vitvi05g01674","black",0.0547945205479452,0.945205479452055
"protected","power12","Vitvi05g04232","saddlebrown",0.054726368159204,0.945273631840796
"protected","power12","Vitvi06g01410","turquoise",0.0153526307372461,0.984647369262754
"protected","power12","Vitvi06g01618","royalblue",0.253164556962025,0.746835443037975
"protected","power12","Vitvi06g04121","white",0.255707762557078,0.744292237442922
"protected","power12","Vitvi07g00283","greenyellow",0.00618556701030928,0.993814432989691
"protected","power12","Vitvi07g00523","blue",0.126128109178957,0.873871890821043
"protected","power12","Vitvi07g01267","turquoise",0.108838101326514,0.891161898673486
"protected","power12","Vitvi07g01315","tan",0.163218390804598,0.836781609195402
"protected","power12","Vitvi07g01342","midnightblue",0.0746500777604977,0.925349922239502
"protected","power12","Vitvi07g01407","violet",0.028436018957346,0.971563981042654
"protected","power12","Vitvi07g01718","brown",0.0468933177022274,0.953106682297773
"protected","power12","Vitvi07g01719","purple",0.0277227722772277,0.972277227722772
"protected","power12","Vitvi07g02832","salmon",0.0672097759674134,0.932790224032587
"protected","power12","Vitvi07g03086","brown",0.0997652582159624,0.900234741784038
"protected","power12","Vitvi08g00957","pink",0.0153139356814701,0.98468606431853
"protected","power12","Vitvi08g01333","darkgrey",0.112280701754386,0.887719298245614
"protected","power12","Vitvi08g01617","white",0.0212765957446809,0.978723404255319
"protected","power12","Vitvi08g01846","grey60",0.0146627565982405,0.98533724340176
"protected","power12","Vitvi08g01897","turquoise",0.0049568276303166,0.995043172369683
"protected","power12","Vitvi08g02218","royalblue",0.114114114114114,0.885885885885886
"protected","power12","Vitvi08g02288","grey60",0.181818181818182,0.818181818181818
"protected","power12","Vitvi09g00419","tan",0.193023255813953,0.806976744186046
"protected","power12","Vitvi09g00867","white",0.120967741935484,0.879032258064516
"protected","power12","Vitvi09g01646","blue",0.00154423119347011,0.99845576880653
"protected","power12","Vitvi09g01698","brown",0.0262216924910608,0.973778307508939
"protected","power12","Vitvi09g04280","white",0.218009478672986,0.781990521327014
"protected","power12","Vitvi09g04564","brown",0.0906949352179034,0.909305064782097
"protected","power12","Vitvi10g00984","royalblue",0.120481927710843,0.879518072289157
"protected","power12","Vitvi10g01812","turquoise",0.0434160305343511,0.956583969465649
"protected","power12","Vitvi10g04044","royalblue",0.182692307692308,0.817307692307692
"protected","power12","Vitvi10g04085","royalblue",0.0123076923076923,0.987692307692308
"protected","power12","Vitvi10g04282","blue",0.00882417824840062,0.991175821751599
"protected","power12","Vitvi10g04504","royalblue",0.14868804664723,0.85131195335277
"protected","power12","Vitvi11g00075","blue",0.0473776994270604,0.95262230057294
"protected","power12","Vitvi11g00217","royalblue",0.213872832369942,0.786127167630058
"protected","power12","Vitvi11g00285","turquoise",0.0376455575051842,0.962354442494816
"protected","power12","Vitvi11g00286","royalblue",0.0665188470066519,0.933481152993348
"protected","power12","Vitvi11g01637","darkgrey",0.0845588235294118,0.915441176470588
"protected","power12","Vitvi12g00368","greenyellow",0.103004291845494,0.896995708154506
"protected","power12","Vitvi12g01881","black",0.0630872483221477,0.936912751677852
"protected","power12","Vitvi12g01882","black",0.0454545454545455,0.954545454545455
"protected","power12","Vitvi12g01921","tan",0.101176470588235,0.898823529411765
"protected","power12","Vitvi12g02011","tan",0.0900473933649289,0.909952606635071
"protected","power12","Vitvi12g04108","tan",0.161363636363636,0.838636363636364
"protected","power12","Vitvi12g04404","tan",0.199530516431925,0.800469483568075
"protected","power12","Vitvi12g04463","tan",0.132701421800948,0.867298578199052
"protected","power12","Vitvi12g04498","tan",0.124401913875598,0.875598086124402
"protected","power12","Vitvi12g04515","tan",0.0619047619047619,0.938095238095238
"protected","power12","Vitvi12g04543","brown",0.0622796709753232,0.937720329024677
"protected","power12","Vitvi12g04545","tan",0.0833333333333333,0.916666666666667
"protected","power12","Vitvi12g04595","white",0.119047619047619,0.880952380952381
"protected","power12","Vitvi12g04598","tan",0.162352941176471,0.837647058823529
"protected","power12","Vitvi12g04607","tan",0.182033096926714,0.817966903073286
"protected","power12","Vitvi13g00551","purple",0.0143884892086331,0.985611510791367
"protected","power12","Vitvi13g01098","blue",0.0902503293807642,0.909749670619236
"protected","power12","Vitvi13g01468","royalblue",0.25,0.75
"protected","power12","Vitvi13g01608","white",0.125,0.875
"protected","power12","Vitvi13g01616","white",0.154545454545455,0.845454545454545
"protected","power12","Vitvi13g01638","white",0.222222222222222,0.777777777777778
"protected","power12","Vitvi13g01984","white",0.242718446601942,0.757281553398058
"protected","power12","Vitvi13g02083","royalblue",0.212025316455696,0.787974683544304
"protected","power12","Vitvi13g02285","brown",0.063454759106933,0.936545240893067
"protected","power12","Vitvi13g04289","royalblue",0.248407643312102,0.751592356687898
"protected","power12","Vitvi13g04528","royalblue",0.242603550295858,0.757396449704142
"protected","power12","Vitvi13g04529","royalblue",0.243161094224924,0.756838905775076
"protected","power12","Vitvi13g04540","royalblue",0.111111111111111,0.888888888888889
"protected","power12","Vitvi13g04677","white",0.146788990825688,0.853211009174312
"protected","power12","Vitvi13g04698","white",0.0790513833992095,0.920948616600791
"protected","power12","Vitvi13g04706","white",0.223628691983122,0.776371308016878
"protected","power12","Vitvi14g00679","turquoise",0.104651162790698,0.895348837209302
"protected","power12","Vitvi14g01926","turquoise",0.000959692898272553,0.999040307101727
"protected","power12","Vitvi14g02663","brown",0.0495391705069124,0.950460829493088
"protected","power12","Vitvi14g04416","saddlebrown",0.136612021857924,0.863387978142076
"protected","power12","Vitvi16g00160","white",0.0300429184549356,0.969957081545064
"protected","power12","Vitvi16g00901","royalblue",0.0136054421768707,0.986394557823129
"protected","power12","Vitvi16g04295","turquoise",0.0821109693877551,0.917889030612245
"protected","power12","Vitvi16g04388","royalblue",0.238244514106583,0.761755485893417
"protected","power12","Vitvi16g04448","tan",0.04,0.96
"protected","power12","Vitvi17g00339","lightyellow",0.00636942675159236,0.993630573248408
"protected","power12","Vitvi17g00461","tan",0.0876777251184834,0.912322274881517
"protected","power12","Vitvi17g00704","turquoise",0.0705732077279259,0.929426792272074
"protected","power12","Vitvi17g00936","blue",0.142857142857143,0.857142857142857
"protected","power12","Vitvi17g01373","black",0.0175438596491228,0.982456140350877
"protected","power12","Vitvi17g04171","royalblue",0.221884498480243,0.778115501519757
"protected","power12","Vitvi18g00174","royalblue",0.180379746835443,0.819620253164557
"protected","power12","Vitvi18g00191","tan",0.0679156908665105,0.932084309133489
"protected","power12","Vitvi18g00462","royalblue",0.0805970149253731,0.919402985074627
"protected","power12","Vitvi18g00473","turquoise",0.0180338333865305,0.981966166613469
"protected","power12","Vitvi18g02825","turquoise",0.00175943698016635,0.998240563019834
"protected","power12","Vitvi19g00270","blue",0.142041712403952,0.857958287596048
"protected","power12","Vitvi19g00476","white",0.262910798122066,0.737089201877934
"protected","power12","Vitvi19g00709","white",0.271028037383178,0.728971962616823
"protected","power12","Vitvi19g01484","blue",0.104363078272309,0.895636921727691
"protected","power12","Vitvi19g01610","white",0.237903225806452,0.762096774193548
"protected","power12","Vitvi19g01612","white",0.237668161434978,0.762331838565022
"protected","power12","Vitvi19g01720","tan",0.171232876712329,0.828767123287671
"protected","power12","Vitvi19g01790","royalblue",0.0481586402266289,0.951841359773371
"protected","power12","Vitvi19g04259","green",0.128797083839611,0.871202916160389
"protected","power12","Vitvi19g04530","royalblue",0.154078549848943,0.845921450151057
"protected","power12","Vitvi19g04572","white",0.225,0.775
"protected","power20","Vitvi00g04005","salmon",0.0319148936170213,0.968085106382979
"protected","power20","Vitvi00g04500","saddlebrown",0.167630057803468,0.832369942196532
"protected","power20","Vitvi00g04634","saddlebrown",0.202312138728324,0.797687861271676
"protected","power20","Vitvi00g04728","saddlebrown",0.182857142857143,0.817142857142857
"protected","power20","Vitvi01g00463","lightcyan",0.0825396825396825,0.917460317460317
"protected","power20","Vitvi01g00508","blue",0.120300751879699,0.879699248120301
"protected","power20","Vitvi01g00612","green",0.0189520624303233,0.981047937569677
"protected","power20","Vitvi01g00656","turquoise",0.233439603258944,0.766560396741056
"protected","power20","Vitvi01g01038","blue",0.0544090056285178,0.945590994371482
"protected","power20","Vitvi01g01701","lightcyan",0.105633802816901,0.894366197183099
"protected","power20","Vitvi01g04056","green",0.114219114219114,0.885780885780886
"protected","power20","Vitvi01g04115","lightcyan",0.0774193548387097,0.92258064516129
"protected","power20","Vitvi01g04132","lightyellow",0.0675675675675676,0.932432432432432
"protected","power20","Vitvi02g00032","turquoise",0.181689141234918,0.818310858765082
"protected","power20","Vitvi02g00056","darkgreen",0.1125,0.8875
"protected","power20","Vitvi02g00086","green",0.0138728323699422,0.986127167630058
"protected","power20","Vitvi02g00429","blue",0.122487268828732,0.877512731171268
"protected","power20","Vitvi02g00446","blue",0.0887526652452026,0.911247334754797
"protected","power20","Vitvi02g01355","turquoise",0.0488495575221239,0.951150442477876
"protected","power20","Vitvi02g01360","green",0.00493827160493827,0.995061728395062
"protected","power20","Vitvi02g04106","blue",0.106275033377837,0.893724966622163
"protected","power20","Vitvi03g00318","skyblue3",0.00900900900900901,0.990990990990991
"protected","power20","Vitvi03g00692","turquoise",0.0706028810243642,0.929397118975636
"protected","power20","Vitvi03g00752","midnightblue",0.103333333333333,0.896666666666667
"protected","power20","Vitvi03g01258","lightyellow",0.0958333333333333,0.904166666666667
"protected","power20","Vitvi03g01809","salmon",0.229281767955801,0.770718232044199
"protected","power20","Vitvi03g04266","midnightblue",0.162068965517241,0.837931034482759
"protected","power20","Vitvi03g04466","lightyellow",0.0888888888888889,0.911111111111111
"protected","power20","Vitvi04g00017","plum1",0.0181818181818182,0.981818181818182
"protected","power20","Vitvi04g01254","midnightblue",0.0766423357664234,0.923357664233577
"protected","power20","Vitvi04g01325","saddlebrown",0.221590909090909,0.778409090909091
"protected","power20","Vitvi04g01375","saddlebrown",0.19774011299435,0.80225988700565
"protected","power20","Vitvi04g01550","blue",0.207375734901122,0.792624265098878
"protected","power20","Vitvi04g01555","midnightblue",0.169675090252708,0.830324909747292
"protected","power20","Vitvi04g01887","blue",0.0778699491570779,0.922130050842922
"protected","power20","Vitvi04g02114","lightcyan",0.0177935943060498,0.98220640569395
"protected","power20","Vitvi04g04009","black",0.115963855421687,0.884036144578313
"protected","power20","Vitvi04g04010","lightcyan",0.150735294117647,0.849264705882353
"protected","power20","Vitvi04g04011","lightcyan",0.16304347826087,0.83695652173913
"protected","power20","Vitvi04g04029","lightyellow",0.0491071428571429,0.950892857142857
"protected","power20","Vitvi05g00028","blue",0.0416,0.9584
"protected","power20","Vitvi05g00108","blue",0.0887700534759358,0.911229946524064
"protected","power20","Vitvi05g00145","darkred",0.025830258302583,0.974169741697417
"protected","power20","Vitvi05g00726","yellow",0.0184544405997693,0.981545559400231
"protected","power20","Vitvi05g01400","darkgreen",0.157446808510638,0.842553191489362
"protected","power20","Vitvi05g01579","salmon",0.153225806451613,0.846774193548387
"protected","power20","Vitvi05g01674","yellow",0.0552423900789177,0.944757609921082
"protected","power20","Vitvi05g04232","mediumpurple3",0.152380952380952,0.847619047619048
"protected","power20","Vitvi06g01410","turquoise",0.0170848905499199,0.98291510945008
"protected","power20","Vitvi06g01618","midnightblue",0.33695652173913,0.66304347826087
"protected","power20","Vitvi06g04121","lightcyan",0.194244604316547,0.805755395683453
"protected","power20","Vitvi07g00283","lightcyan",0.0068259385665529,0.993174061433447
"protected","power20","Vitvi07g00523","blue",0.153928667203003,0.846071332796997
"protected","power20","Vitvi07g01267","turquoise",0.120511908993957,0.879488091006043
"protected","power20","Vitvi07g01315","salmon",0.217391304347826,0.782608695652174
"protected","power20","Vitvi07g01342","tan",0.075968992248062,0.924031007751938
"protected","power20","Vitvi07g01407","turquoise",0.00835555555555556,0.991644444444444
"protected","power20","Vitvi07g01718","plum1",0.102941176470588,0.897058823529412
"protected","power20","Vitvi07g01719","plum1",0.127118644067797,0.872881355932203
"protected","power20","Vitvi07g02832","greenyellow",0.14902807775378,0.85097192224622
"protected","power20","Vitvi07g03086","magenta",0.153846153846154,0.846153846153846
"protected","power20","Vitvi08g00957","purple",0.0194931773879142,0.980506822612086
"protected","power20","Vitvi08g01333","lightyellow",0.110655737704918,0.889344262295082
"protected","power20","Vitvi08g01617","lightcyan",0.0241379310344828,0.975862068965517
"protected","power20","Vitvi08g01846","green",0.0087173100871731,0.991282689912827
"protected","power20","Vitvi08g01897","turquoise",0.00551601423487545,0.994483985765125
"protected","power20","Vitvi08g02218","midnightblue",0.158249158249158,0.841750841750842
"protected","power20","Vitvi08g02288","royalblue",0.193965517241379,0.806034482758621
"protected","power20","Vitvi09g00419","salmon",0.253443526170799,0.746556473829201
"protected","power20","Vitvi09g00867","lightcyan",0.0983606557377049,0.901639344262295
"protected","power20","Vitvi09g01646","darkturquoise",0.014218009478673,0.985781990521327
"protected","power20","Vitvi09g01698","magenta",0.0425531914893617,0.957446808510638
"protected","power20","Vitvi09g04280","lightcyan",0.176029962546816,0.823970037453184
"protected","power20","Vitvi09g04564","magenta",0.15047619047619,0.84952380952381
"protected","power20","Vitvi10g00984","midnightblue",0.146179401993355,0.853820598006644
"protected","power20","Vitvi10g01812","turquoise",0.050327839801524,0.949672160198476
"protected","power20","Vitvi10g04044","midnightblue",0.261992619926199,0.738007380073801
"protected","power20","Vitvi10g04085","midnightblue",0.0134228187919463,0.986577181208054
"protected","power20","Vitvi10g04282","darkturquoise",0.0206611570247934,0.979338842975207
"protected","power20","Vitvi10g04504","midnightblue",0.168789808917197,0.831210191082803
"protected","power20","Vitvi11g00075","blue",0.0577181208053691,0.942281879194631
"protected","power20","Vitvi11g00217","midnightblue",0.255591054313099,0.744408945686901
"protected","power20","Vitvi11g00285","turquoise",0.0413267115998581,0.958673288400142
"protected","power20","Vitvi11g00286","midnightblue",0.0835322195704057,0.916467780429594
"protected","power20","Vitvi11g01637","lightyellow",0.0921052631578947,0.907894736842105
"protected","power20","Vitvi12g00368","pink",0.0875420875420875,0.912457912457912
"protected","power20","Vitvi12g01881","yellow",0.0527472527472527,0.947252747252747
"protected","power20","Vitvi12g01882","yellow",0.0365566037735849,0.963443396226415
"protected","power20","Vitvi12g01921","salmon",0.135734072022161,0.864265927977839
"protected","power20","Vitvi12g02011","salmon",0.104395604395604,0.895604395604396
"protected","power20","Vitvi12g04108","salmon",0.204787234042553,0.795212765957447
"protected","power20","Vitvi12g04404","salmon",0.254847645429363,0.745152354570637
"protected","power20","Vitvi12g04463","salmon",0.15702479338843,0.84297520661157
"protected","power20","Vitvi12g04498","salmon",0.147632311977716,0.852367688022284
"protected","power20","Vitvi12g04515","salmon",0.0837988826815642,0.916201117318436
"protected","power20","Vitvi12g04543","magenta",0.100189035916824,0.899810964083176
"protected","power20","Vitvi12g04545","salmon",0.111111111111111,0.888888888888889
"protected","power20","Vitvi12g04595","lightcyan",0.0936329588014981,0.906367041198502
"protected","power20","Vitvi12g04598","salmon",0.204419889502762,0.795580110497238
"protected","power20","Vitvi12g04607","salmon",0.227777777777778,0.772222222222222
"protected","power20","Vitvi13g00551","plum1",0.0348837209302326,0.965116279069767
"protected","power20","Vitvi13g01098","blue",0.11134903640257,0.88865096359743
"protected","power20","Vitvi13g01468","midnightblue",0.345195729537367,0.654804270462633
"protected","power20","Vitvi13g01608","lightcyan",0.093984962406015,0.906015037593985
"protected","power20","Vitvi13g01616","lightcyan",0.126811594202899,0.873188405797101
"protected","power20","Vitvi13g01638","lightcyan",0.18450184501845,0.81549815498155
"protected","power20","Vitvi13g01984","lightcyan",0.185606060606061,0.814393939393939
"protected","power20","Vitvi13g02083","midnightblue",0.294545454545455,0.705454545454545
"protected","power20","Vitvi13g02285","darkgreen",0.235807860262009,0.764192139737991
"protected","power20","Vitvi13g04289","midnightblue",0.31294964028777,0.68705035971223
"protected","power20","Vitvi13g04528","midnightblue",0.332203389830508,0.667796610169492
"protected","power20","Vitvi13g04529","midnightblue",0.321799307958477,0.678200692041522
"protected","power20","Vitvi13g04540","midnightblue",0.170289855072464,0.829710144927536
"protected","power20","Vitvi13g04677","lightcyan",0.132841328413284,0.867158671586716
"protected","power20","Vitvi13g04698","lightcyan",0.0645161290322581,0.935483870967742
"protected","power20","Vitvi13g04706","lightcyan",0.184300341296928,0.815699658703072
"protected","power20","Vitvi14g00679","turquoise",0.11482661004954,0.88517338995046
"protected","power20","Vitvi14g01926","turquoise",0.00106799572801709,0.998932004271983
"protected","power20","Vitvi14g02663","magenta",0.0748175182481752,0.925182481751825
"protected","power20","Vitvi14g04416","saddlebrown",0.142045454545455,0.857954545454545
"protected","power20","Vitvi16g00160","black",0.0267857142857143,0.973214285714286
"protected","power20","Vitvi16g00901","midnightblue",0.018796992481203,0.981203007518797
"protected","power20","Vitvi16g04295","turquoise",0.0921192758253461,0.907880724174654
"protected","power20","Vitvi16g04388","midnightblue",0.314285714285714,0.685714285714286
"protected","power20","Vitvi16g04448","salmon",0.0607734806629834,0.939226519337017
"protected","power20","Vitvi17g00339","mediumpurple3",0.0105263157894737,0.989473684210526
"protected","power20","Vitvi17g00461","salmon",0.113888888888889,0.886111111111111
"protected","power20","Vitvi17g00704","turquoise",0.0773735581188997,0.9226264418811
"protected","power20","Vitvi17g00936","blue",0.171535781291879,0.828464218708121
"protected","power20","Vitvi17g01373","blue",0.0187316028900187,0.981268397109981
"protected","power20","Vitvi17g04171","midnightblue",0.315789473684211,0.684210526315789
"protected","power20","Vitvi18g00174","midnightblue",0.201388888888889,0.798611111111111
"protected","power20","Vitvi18g00191","salmon",0.0785907859078591,0.921409214092141
"protected","power20","Vitvi18g00462","midnightblue",0.0947712418300654,0.905228758169935
"protected","power20","Vitvi18g00473","turquoise",0.0198828333037458,0.980117166696254
"protected","power20","Vitvi18g02825","turquoise",0.00195799216803133,0.998042007831969
"protected","power20","Vitvi19g00270","blue",0.173215717722534,0.826784282277466
"protected","power20","Vitvi19g00476","lightcyan",0.216417910447761,0.783582089552239
"protected","power20","Vitvi19g00709","lightcyan",0.209558823529412,0.790441176470588
"protected","power20","Vitvi19g01484","blue",0.126099706744868,0.873900293255132
"protected","power20","Vitvi19g01610","lightcyan",0.19344262295082,0.80655737704918
"protected","power20","Vitvi19g01612","lightcyan",0.185053380782918,0.814946619217082
"protected","power20","Vitvi19g01720","salmon",0.213333333333333,0.786666666666667
"protected","power20","Vitvi19g01790","midnightblue",0.0553846153846154,0.944615384615385
"protected","power20","Vitvi19g04259","black",0.154531946508172,0.845468053491828
"protected","power20","Vitvi19g04530","midnightblue",0.21160409556314,0.78839590443686
"protected","power20","Vitvi19g04572","lightcyan",0.177852348993289,0.822147651006711
"protected","power8","Vitvi00g04005","cyan",0.0272277227722772,0.972772277227723
"protected","power8","Vitvi00g04500","white",0.173652694610778,0.826347305389222
"protected","power8","Vitvi00g04634","white",0.216867469879518,0.783132530120482
"protected","power8","Vitvi00g04728","white",0.182352941176471,0.817647058823529
"protected","power8","Vitvi01g00463","green",0.0779768177028451,0.922023182297155
"protected","power8","Vitvi01g00508","blue",0.113415258576549,0.886584741423451
"protected","power8","Vitvi01g00612","brown",0.0266666666666667,0.973333333333333
"protected","power8","Vitvi01g00656","turquoise",0.226043345871395,0.773956654128605
"protected","power8","Vitvi01g01038","blue",0.0519447287615148,0.948055271238485
"protected","power8","Vitvi01g01701","green",0.0353430353430353,0.964656964656965
"protected","power8","Vitvi01g04056","brown",0.0791666666666667,0.920833333333333
"protected","power8","Vitvi01g04115","green",0.0550363447559709,0.944963655244029
"protected","power8","Vitvi01g04132","darkgrey",0.0720720720720721,0.927927927927928
"protected","power8","Vitvi02g00032","turquoise",0.178346243920014,0.821653756079986
"protected","power8","Vitvi02g00056","lightcyan",0.0833333333333333,0.916666666666667
"protected","power8","Vitvi02g00086","turquoise",0.0097684515195369,0.990231548480463
"protected","power8","Vitvi02g00429","blue",0.116939611054248,0.883060388945752
"protected","power8","Vitvi02g00446","blue",0.0828252032520325,0.917174796747968
"protected","power8","Vitvi02g01355","turquoise",0.0506603944273566,0.949339605572643
"protected","power8","Vitvi02g01360","brown",0.00300120048019208,0.996998799519808
"protected","power8","Vitvi02g04106","blue",0.101198062707112,0.898801937292888
"protected","power8","Vitvi03g00318","skyblue3",0.00943396226415094,0.990566037735849
"protected","power8","Vitvi03g00692","turquoise",0.0699909338168631,0.930009066183137
"protected","power8","Vitvi03g00752","green",0.0688559322033898,0.93114406779661
"protected","power8","Vitvi03g01258","darkolivegreen",0.0609756097560976,0.939024390243902
"protected","power8","Vitvi03g01809","cyan",0.197969543147208,0.802030456852792
