# Program:featureCounts v2.1.1; Command:"featureCounts" "-T" "32" "-p" "-B" "-C" "-t" "exon" "-g" "exon_id" "-a" "/scratch/USERNAME/Athal/TAIR10ref/Arabidopsis_thaliana.TAIR10.63.gff3" "-o" "/scratch/USERNAME/Athal/froussios2019_samples_from1_to14.counts.tsv" "/scratch/USERNAME/Athal/ERR1811888_Sample_1/ERR1811888_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811889_Sample_2/ERR1811889_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811890_Sample_3/ERR1811890_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811891_Sample_4/ERR1811891_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811892_Sample_5/ERR1811892_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811893_Sample_6/ERR1811893_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811894_Sample_7/ERR1811894_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811900_Sample_8/ERR1811900_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811901_Sample_9/ERR1811901_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811895_Sample_10/ERR1811895_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811896_Sample_11/ERR1811896_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811897_Sample_12/ERR1811897_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811898_Sample_13/ERR1811898_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811899_Sample_14/ERR1811899_Aligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	/scratch/USERNAME/Athal/ERR1811888_Sample_1/ERR1811888_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811889_Sample_2/ERR1811889_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811890_Sample_3/ERR1811890_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811891_Sample_4/ERR1811891_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811892_Sample_5/ERR1811892_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811893_Sample_6/ERR1811893_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811894_Sample_7/ERR1811894_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811900_Sample_8/ERR1811900_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811901_Sample_9/ERR1811901_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811895_Sample_10/ERR1811895_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811896_Sample_11/ERR1811896_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811897_Sample_12/ERR1811897_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811898_Sample_13/ERR1811898_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811899_Sample_14/ERR1811899_Aligned.sortedByCoord.out.bam
AT3G20280.3.exon4	3;3	7072725;7072725	7074697;7074697	+;+	1973	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20280.5.exon1	3;3	7071193;7071193	7071301;7071301	+;+	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20280.5.exon2	3;3	7071449;7071449	7071867;7071867	+;+	419	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20280.1.exon4	3;3	7072722;7072722	7074697;7074697	+;+	1976	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20290.2.exon16	3	7074764	7075242	-	479	5	3	0	0	1	0	1	2	1	6	0	1	0	1
AT3G20290.2.exon15	3;3;3	7075349;7075349;7075349	7075492;7075492;7075492	-;-;-	144	184	218	133	69	204	186	99	201	203	216	214	271	92	178
AT3G20290.2.exon14	3;3;3	7075565;7075565;7075565	7075691;7075691;7075691	-;-;-	127	122	138	101	38	130	131	70	157	159	157	131	160	63	134
AT3G20290.2.exon13	3;3;3	7075797;7075797;7075797	7075876;7075876;7075876	-;-;-	80	17	24	20	2	26	18	9	29	27	23	35	30	13	19
AT3G20290.2.exon12	3;3;3	7075997;7075997;7075997	7076248;7076248;7076248	-;-;-	252	555	559	457	170	556	459	323	477	554	604	552	602	246	590
AT3G20290.2.exon11	3;3;3	7076347;7076347;7076347	7076475;7076475;7076475	-;-;-	129	118	129	134	33	95	95	65	117	87	117	120	137	48	120
AT3G20290.2.exon10	3;3;3	7076692;7076692;7076692	7076741;7076741;7076741	-;-;-	50	12	14	8	1	20	12	5	21	18	19	10	28	10	30
AT3G20290.2.exon9	3;3;3	7076877;7076877;7076877	7076979;7076979;7076979	-;-;-	103	85	60	69	25	79	59	28	71	94	100	57	98	31	90
AT3G20290.2.exon8	3;3;3	7077091;7077091;7077091	7077204;7077204;7077204	-;-;-	114	84	94	95	22	80	94	58	110	116	116	92	116	46	97
AT3G20290.2.exon7	3;3;3	7077409;7077409;7077409	7077470;7077470;7077470	-;-;-	62	22	19	16	11	22	21	5	13	7	15	15	22	10	25
AT3G20290.2.exon6	3;3;3	7077549;7077549;7077549	7077591;7077591;7077591	-;-;-	43	5	12	9	0	8	8	6	4	7	7	12	12	5	2
AT3G20290.2.exon5	3;3;3	7077671;7077671;7077671	7077726;7077726;7077726	-;-;-	56	11	20	22	5	23	18	11	12	22	33	27	30	20	21
AT3G20290.2.exon4	3;3;3	7077871;7077871;7077871	7077928;7077928;7077928	-;-;-	58	20	24	13	2	30	24	25	23	28	21	37	40	19	33
AT3G20290.2.exon3	3;3;3	7078011;7078011;7078011	7078079;7078079;7078079	-;-;-	69	13	17	26	2	28	22	11	18	13	34	36	35	8	21
AT3G20290.2.exon2	3;3;3	7078387;7078387;7078387	7078466;7078466;7078466	-;-;-	80	30	27	29	3	30	29	11	26	29	26	18	30	10	28
AT3G20290.2.exon1	3	7078571	7078783	-	213	47	38	32	2	36	21	8	20	16	40	14	30	16	38
AT3G20290.1.exon17	3;3	7074817;7074817	7075242;7075242	-;-	426	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20290.1.exon2	3	7078571	7078738	-	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20290.1.exon1	3;3	7078825;7078825	7079014;7079014	-;-	190	6	8	6	0	13	19	9	12	7	8	2	5	4	4
AT3G20290.3.exon2	3	7078571	7078671	-	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20300.1.exon4	3	7079492	7079968	-	477	367	351	361	110	409	394	242	294	306	407	326	419	204	449
AT3G20300.1.exon3	3	7080062	7080380	-	319	390	327	441	205	481	356	282	378	362	429	422	518	291	552
AT3G20300.1.exon2	3	7080460	7080909	-	450	559	572	605	216	695	564	478	572	483	739	668	663	402	744
AT3G20300.1.exon1	3	7081357	7082178	-	822	811	678	938	445	917	810	694	717	678	1047	934	1048	470	1056
AT3G20310.1.exon1	3	7084727	7086894	-	2168	1530	1776	1804	588	1837	1504	1210	2128	1854	2494	2157	2220	1163	2418
AT3G20320.2.exon6	3	7087445	7087749	-	305	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20320.2.exon5	3;3	7087848;7087848	7087938;7087938	-;-	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20320.2.exon4	3;3	7088465;7088465	7088591;7088591	-;-	127	3	1	2	3	3	1	0	3	4	2	0	2	0	2
AT3G20320.2.exon3	3;3;3	7088718;7088718;7088718	7089047;7089047;7089047	-;-;-	330	622	522	432	180	636	615	315	443	370	485	390	592	197	455
AT3G20320.2.exon2	3;3	7089125;7089125	7089701;7089701	-;-	577	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20320.2.exon1	3;3	7089807;7089807	7089927;7089927	-;-	121	1	0	4	0	5	3	0	1	0	3	0	0	0	0
AT3G20320.1.exon6	3	7087445	7087749	-	305	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20320.1.exon5	3	7087848	7087938	-	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20320.1.exon4	3	7088465	7088580	-	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20320.3.exon5	3	7087473	7087749	-	277	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20320.3.exon1	3	7089125	7089832	-	708	0	3	3	1	1	4	0	1	0	2	0	3	0	1
AT3G20330.1.exon6	3	7089989	7090461	-	473	1	1	1	0	3	0	1	1	0	0	0	0	1	2
AT3G20330.2.exon5	3;3	7090538;7090538	7090774;7090774	-;-	237	228	235	164	74	229	192	129	141	102	133	129	137	67	147
AT3G20330.2.exon4	3;3	7090893;7090893	7091066;7091066	-;-	174	111	97	75	18	92	72	63	53	52	69	74	62	21	48
AT3G20330.2.exon3	3;3	7091166;7091166	7091305;7091305	-;-	140	35	40	36	14	49	25	25	40	25	36	14	36	6	29
AT3G20330.1.exon2	3	7091391	7091961	-	571	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20330.1.exon1	3	7092408	7092670	-	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20330.2.exon6	3	7090094	7090461	-	368	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20330.2.exon2	3	7091391	7091964	-	574	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20330.2.exon1	3	7092081	7092670	-	590	11	15	20	0	17	23	11	17	20	11	7	12	10	20
AT3G20340.1.exon1	3	7092765	7093526	-	762	1347	1401	2321	1179	3133	1316	1652	269	606	1112	525	1017	174	351
AT3G20350.1.exon1	3	7096310	7096982	+	673	235	244	265	180	345	309	307	128	111	181	118	207	40	135
AT3G20350.1.exon2	3	7097348	7097467	+	120	21	19	16	8	34	23	17	8	13	7	9	19	7	20
AT3G20350.1.exon3	3	7097852	7099798	+	1947	999	818	907	453	1360	1239	927	392	377	455	406	723	139	548
AT3G20360.1.exon5	3	7099771	7100112	-	342	13	4	1	0	1	3	0	0	0	0	0	1	2	1
AT3G20360.1.exon4	3	7100221	7100402	-	182	4	1	0	0	1	0	4	0	0	1	0	0	0	0
AT3G20360.1.exon3	3	7100502	7100781	-	280	1	1	0	2	0	0	0	2	0	0	0	1	0	0
AT3G20360.1.exon2	3	7100891	7101060	-	170	0	2	0	0	0	0	0	0	0	0	2	0	0	0
AT3G20360.1.exon1	3	7101291	7101637	-	347	3	3	0	0	0	0	4	5	0	0	0	4	0	0
AT3G20362.1.exon1	3	7103817	7103838	+	22	44	47	42	12	47	43	55	37	38	42	39	63	42	58
AT3G20362.1.exon2	3	7103892	7103916	+	25	2	1	4	1	0	0	0	0	2	1	1	1	0	2
AT3G20362.1.exon3	3	7104154	7104250	+	97	57	66	99	32	77	112	58	49	72	101	100	122	30	127
AT3G20370.2.exon1	3	7105371	7105930	+	560	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20370.2.exon2	3;3	7106014;7106014	7106177;7106177	+;+	164	180	221	178	50	230	232	142	312	372	368	234	337	118	258
AT3G20370.2.exon3	3;3	7106288;7106288	7106570;7106570	+;+	283	432	469	371	111	551	569	345	711	724	888	551	649	249	610
AT3G20370.2.exon4	3;3	7106657;7106657	7106823;7106823	+;+	167	229	200	191	60	243	278	143	315	315	361	219	334	119	258
AT3G20370.2.exon5	3	7106910	7107225	+	316	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20370.1.exon1	3	7105371	7105604	+	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20370.1.exon2	3	7105699	7105930	+	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20370.1.exon6	3	7106910	7107389	+	480	0	2	3	1	2	4	2	1	4	1	1	1	2	2
AT3G20380.1.exon1	3	7108097	7108306	+	210	21	7	12	10	33	24	18	13	5	8	12	3	5	10
AT3G20380.1.exon2	3	7108421	7108652	+	232	19	16	5	9	29	25	26	12	12	18	14	16	7	19
AT3G20380.1.exon3	3	7108746	7108915	+	170	7	8	3	2	13	1	12	5	2	9	9	4	4	14
AT3G20380.1.exon4	3	7109008	7109287	+	280	24	36	21	6	41	24	17	22	15	18	20	23	9	26
AT3G20380.1.exon5	3	7109378	7109538	+	161	4	13	16	2	18	10	10	12	9	8	7	7	8	10
AT3G20380.1.exon6	3	7109610	7109970	+	361	27	31	17	8	37	22	16	20	25	18	16	21	4	18
AT3G20390.1.exon6	3	7109862	7110321	-	460	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20390.1.exon5	3;3	7110421;7110421	7110470;7110470	-;-	50	17	20	40	13	41	28	15	16	21	41	30	24	13	23
AT3G20390.1.exon4	3;3	7110566;7110566	7110639;7110639	-;-	74	16	26	33	13	55	44	26	30	26	34	41	26	14	20
AT3G20390.1.exon3	3;3	7111024;7111024	7111068;7111068	-;-	45	18	16	21	7	27	20	8	16	6	22	24	17	8	13
AT3G20390.1.exon2	3;3	7111169;7111169	7111284;7111284	-;-	116	89	96	96	30	106	110	69	87	64	99	94	130	44	110
AT3G20390.1.exon1	3	7111512	7111832	-	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20390.2.exon6	3	7109886	7110321	-	436	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20390.2.exon1	3	7111512	7111929	-	418	0	0	0	0	0	0	0	0	0	0	0	2	0	0
AT3G20395.1.exon5	3	7111934	7112163	-	230	50	36	55	23	58	28	28	40	74	80	74	100	43	83
AT3G20395.1.exon4	3	7112271	7112426	-	156	18	21	38	10	22	16	15	42	38	59	52	61	27	58
AT3G20395.1.exon3	3	7112596	7112679	-	84	5	9	10	1	11	3	8	18	36	30	30	15	13	26
AT3G20395.1.exon2	3	7112882	7113036	-	155	13	26	31	6	21	15	19	60	63	80	47	65	14	59
AT3G20395.1.exon1	3	7113660	7113899	-	240	29	40	35	12	57	47	29	67	65	91	55	128	42	112
AT3G20400.1.exon1	3	7114347	7114766	+	420	2	2	6	0	0	3	5	10	3	2	4	2	4	7
AT3G20410.1.exon1	3	7115819	7117123	+	1305	3	0	0	0	6	4	1	1	0	3	0	6	0	0
AT3G20410.1.exon2	3;3	7117378;7117378	7117521;7117521	+;+	144	78	69	76	17	136	76	57	56	50	67	44	126	22	105
AT3G20410.1.exon3	3;3	7117613;7117613	7117765;7117765	+;+	153	53	64	80	30	89	70	63	58	56	64	62	86	42	86
AT3G20410.1.exon4	3;3	7117877;7117877	7117992;7117992	+;+	116	35	31	50	17	59	40	37	39	36	43	36	52	11	34
AT3G20410.1.exon5	3;3	7118078;7118078	7118245;7118245	+;+	168	124	133	172	65	241	192	139	115	114	155	124	188	74	173
AT3G20410.1.exon6	3;3	7118324;7118324	7118451;7118451	+;+	128	89	109	119	61	165	120	104	70	69	91	80	144	49	117
AT3G20410.1.exon7	3;3	7118549;7118549	7118648;7118648	+;+	100	22	19	24	21	49	30	25	21	12	26	16	36	17	25
AT3G20410.1.exon8	3	7118744	7119144	+	401	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20410.2.exon1	3	7116068	7116176	+	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20410.2.exon2	3	7116290	7117123	+	834	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20410.2.exon9	3	7118744	7119124	+	381	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20420.1.exon4	3	7119191	7119548	-	358	70	66	86	10	102	100	46	49	38	53	36	48	16	63
AT3G20420.1.exon3	3	7119683	7120047	-	365	47	69	68	26	86	95	40	63	67	94	71	80	25	93
AT3G20420.1.exon2	3	7120140	7120295	-	156	32	42	15	10	22	22	20	26	26	26	25	38	14	26
AT3G20420.1.exon1	3	7120419	7121023	-	605	173	198	152	92	174	155	129	117	99	124	152	153	82	197
AT3G20430.1.exon1	3	7121062	7121233	+	172	47	40	34	29	54	45	18	14	3	20	9	26	5	10
AT3G20430.1.exon2	3	7121468	7121757	+	290	238	135	137	70	220	238	124	58	74	68	39	100	14	81
AT3G20430.1.exon3	3	7121869	7121974	+	106	29	21	19	8	17	23	13	17	11	14	14	11	1	17
AT3G20430.1.exon4	3	7122507	7122650	+	144	71	57	53	36	62	81	49	42	32	30	32	43	7	32
AT3G20430.1.exon5	3	7122805	7123203	+	399	199	144	118	53	145	231	121	64	69	97	74	90	24	104
AT3G20440.2.exon21	3	7123182	7123635	-	454	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20440.1.exon19	3;3	7123761;7123761	7123815;7123815	-;-	55	0	1	0	1	0	0	2	0	0	0	0	1	0	0
AT3G20440.1.exon18	3;3;3	7123912;7123912;7123912	7123997;7123997;7123997	-;-;-	86	3	4	3	0	2	3	3	3	0	3	0	4	1	2
AT3G20440.1.exon17	3;3;3	7124194;7124194;7124194	7124298;7124298;7124298	-;-;-	105	11	5	11	1	21	6	1	3	3	3	6	2	1	2
AT3G20440.1.exon16	3;3;3	7124611;7124611;7124611	7124691;7124691;7124691	-;-;-	81	3	1	4	2	2	1	0	0	0	2	2	0	0	2
AT3G20440.1.exon15	3;3	7125036;7125036	7125143;7125143	-;-	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20440.1.exon14	3;3;3	7125220;7125220;7125220	7125297;7125297;7125297	-;-;-	78	2	1	2	0	0	0	1	0	0	0	0	0	0	1
AT3G20440.1.exon13	3;3;3	7125527;7125527;7125527	7125631;7125631;7125631	-;-;-	105	4	3	5	0	12	8	6	6	5	2	1	2	1	1
AT3G20440.1.exon12	3;3;3	7125730;7125730;7125730	7125801;7125801;7125801	-;-;-	72	8	4	2	1	8	6	2	0	3	2	1	1	1	2
AT3G20440.1.exon11	3;3;3	7125884;7125884;7125884	7126021;7126021;7126021	-;-;-	138	37	22	25	18	32	31	12	7	13	12	6	9	1	6
AT3G20440.1.exon10	3;3;3	7126612;7126612;7126612	7126714;7126714;7126714	-;-;-	103	16	9	6	8	10	11	9	3	0	7	5	5	3	6
AT3G20440.1.exon9	3;3;3	7126798;7126798;7126798	7126899;7126899;7126899	-;-;-	102	13	7	9	0	10	4	2	2	2	3	3	2	0	0
AT3G20440.1.exon8	3;3;3	7127031;7127031;7127031	7127121;7127121;7127121	-;-;-	91	9	9	2	4	10	5	3	2	6	2	4	0	3	3
AT3G20440.1.exon7	3;3;3	7127386;7127386;7127386	7127493;7127493;7127493	-;-;-	108	15	3	5	2	6	6	0	2	3	1	2	4	3	5
AT3G20440.1.exon6	3;3;3	7127566;7127566;7127566	7127641;7127641;7127641	-;-;-	76	2	1	1	0	2	3	2	1	0	0	0	0	0	5
AT3G20440.3.exon6	3;3	7128162;7128162	7128251;7128251	-;-	90	8	2	9	2	9	4	4	4	1	5	0	3	0	2
AT3G20440.1.exon5	3;3;3	7128337;7128337;7128337	7128509;7128509;7128509	-;-;-	173	62	55	41	14	48	46	23	6	13	11	8	22	0	10
AT3G20440.1.exon4	3;3	7128918;7128918	7129601;7129601	-;-	684	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20440.1.exon3	3;3;3	7129741;7129741;7129741	7129805;7129805;7129805	-;-;-	65	1	2	1	1	0	3	0	0	0	0	0	2	1	2
AT3G20440.1.exon2	3;3;3	7129918;7129918;7129918	7129989;7129989;7129989	-;-;-	72	3	2	4	0	1	8	1	0	1	2	0	0	0	2
AT3G20440.2.exon1	3	7130090	7130450	-	361	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20440.1.exon20	3	7123197	7123635	-	439	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20440.1.exon1	3	7130090	7130436	-	347	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20440.3.exon21	3	7123423	7123635	-	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20440.3.exon20	3	7123788	7123815	-	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20440.3.exon16	3	7125030	7125143	-	114	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AT3G20440.3.exon4	3	7128903	7129601	-	699	1	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20440.3.exon1	3	7130090	7130477	-	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20450.1.exon2	3	7130586	7130838	-	253	25	28	7	3	18	23	15	31	13	28	19	25	9	23
AT3G20450.1.exon1	3	7130942	7131327	-	386	34	30	21	10	21	33	19	22	25	32	11	45	10	33
AT3G20460.1.exon1	3	7134885	7135259	+	375	10	6	13	0	3	5	3	5	2	0	5	15	0	10
AT3G20460.1.exon2	3	7135523	7135585	+	63	1	2	0	0	0	1	0	0	0	0	1	0	0	0
AT3G20460.1.exon3	3	7136028	7136117	+	90	0	1	0	0	0	0	0	0	0	0	0	0	0	2
AT3G20460.1.exon4	3	7136251	7136310	+	60	0	2	0	0	0	0	2	1	0	0	2	0	0	0
AT3G20460.1.exon5	3	7136537	7136602	+	66	0	0	1	0	0	0	0	0	0	0	2	0	0	2
AT3G20460.1.exon6	3	7136707	7136772	+	66	0	0	1	0	0	2	0	0	0	0	0	0	0	2
AT3G20460.1.exon7	3	7136857	7136932	+	76	0	0	0	0	1	1	0	0	0	0	0	0	0	0
AT3G20460.1.exon8	3	7137046	7137110	+	65	0	1	0	0	1	1	2	0	0	0	0	2	0	0
AT3G20460.1.exon9	3	7137234	7137326	+	93	1	0	0	0	2	1	0	0	0	0	2	1	0	1
AT3G20460.1.exon10	3	7137412	7137492	+	81	1	1	1	0	0	0	0	0	0	0	0	0	0	0
AT3G20460.1.exon11	3	7137567	7137651	+	85	2	0	1	0	0	1	0	0	1	0	0	0	1	0
AT3G20460.1.exon12	3	7137750	7137856	+	107	3	1	1	1	1	2	1	5	1	2	0	0	5	0
AT3G20460.1.exon13	3	7137970	7138029	+	60	1	1	0	0	3	1	0	2	0	0	0	0	0	0
AT3G20460.1.exon14	3	7138191	7138244	+	54	2	0	0	0	0	0	2	0	0	1	0	0	0	2
AT3G20460.1.exon15	3	7138481	7138540	+	60	1	1	0	0	0	0	0	0	0	0	0	2	0	1
AT3G20460.1.exon16	3	7139145	7139259	+	115	1	1	4	0	1	2	1	3	3	0	4	0	0	3
AT3G20460.1.exon17	3	7139354	7139644	+	291	4	2	6	0	12	10	6	2	4	1	6	7	3	2
AT3G20470.1.exon1	3	7140294	7141353	-	1060	131	76	132	124	112	92	72	44	56	40	36	68	58	34
AT3G20475.2.exon1	3	7143418	7143581	+	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20475.2.exon2	3;3;3	7143955;7143955;7143955	7143986;7143986;7143986	+;+;+	32	0	1	0	0	0	2	0	0	1	0	0	0	1	0
AT3G20475.2.exon3	3;3;3	7144153;7144153;7144153	7144247;7144247;7144247	+;+;+	95	3	8	0	0	0	0	0	0	0	3	0	2	2	1
AT3G20475.2.exon4	3;3;3	7144451;7144451;7144451	7144531;7144531;7144531	+;+;+	81	0	0	0	0	0	1	0	0	1	2	3	0	0	3
AT3G20475.2.exon5	3;3;3	7144606;7144606;7144606	7144678;7144678;7144678	+;+;+	73	0	2	0	0	0	0	0	0	1	0	0	0	0	0
AT3G20475.2.exon6	3;3;3	7144890;7144890;7144890	7144953;7144953;7144953	+;+;+	64	0	0	0	0	0	1	1	2	0	0	0	0	0	0
AT3G20475.2.exon7	3;3;3	7145168;7145168;7145168	7145322;7145322;7145322	+;+;+	155	3	1	2	1	1	4	4	0	3	1	4	2	1	2
AT3G20475.2.exon8	3;3;3	7145431;7145431;7145431	7145532;7145532;7145532	+;+;+	102	0	5	0	0	2	0	0	7	1	1	0	0	1	5
AT3G20475.2.exon9	3;3;3	7145625;7145625;7145625	7145652;7145652;7145652	+;+;+	28	0	0	1	0	1	0	1	0	1	0	1	0	0	2
AT3G20475.2.exon10	3;3;3	7145730;7145730;7145730	7145761;7145761;7145761	+;+;+	32	1	0	1	0	0	0	0	1	2	1	0	0	0	0
AT3G20475.2.exon11	3;3;3	7145847;7145847;7145847	7145904;7145904;7145904	+;+;+	58	1	0	3	0	4	0	2	0	3	1	2	1	0	2
AT3G20475.2.exon12	3;3;3	7146141;7146141;7146141	7146227;7146227;7146227	+;+;+	87	3	1	6	0	2	0	0	4	1	1	2	0	0	0
AT3G20475.2.exon13	3;3;3	7146537;7146537;7146537	7146593;7146593;7146593	+;+;+	57	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AT3G20475.2.exon14	3;3;3	7146687;7146687;7146687	7146788;7146788;7146788	+;+;+	102	7	4	4	0	0	0	1	0	0	1	0	2	0	0
AT3G20475.2.exon15	3;3;3	7146873;7146873;7146873	7146917;7146917;7146917	+;+;+	45	0	0	1	0	0	0	0	0	0	1	0	0	0	0
AT3G20475.2.exon16	3;3;3	7147309;7147309;7147309	7147386;7147386;7147386	+;+;+	78	2	0	1	3	0	3	2	1	2	1	1	2	0	0
AT3G20475.2.exon17	3;3;3	7147471;7147471;7147471	7147521;7147521;7147521	+;+;+	51	1	0	3	0	3	1	0	0	1	0	2	2	0	0
AT3G20475.2.exon18	3;3;3	7147604;7147604;7147604	7147685;7147685;7147685	+;+;+	82	0	2	0	0	2	1	1	0	2	5	2	2	0	2
AT3G20475.2.exon19	3;3;3	7148019;7148019;7148019	7148092;7148092;7148092	+;+;+	74	2	3	6	0	1	0	0	0	6	0	2	0	0	0
AT3G20475.2.exon20	3;3;3	7148195;7148195;7148195	7148294;7148294;7148294	+;+;+	100	3	5	0	0	1	1	1	0	2	2	0	2	1	2
AT3G20475.2.exon21	3;3;3	7148386;7148386;7148386	7148482;7148482;7148482	+;+;+	97	2	5	1	0	8	1	1	3	2	1	4	3	0	3
AT3G20475.2.exon22	3;3;3	7148631;7148631;7148631	7148720;7148720;7148720	+;+;+	90	0	2	2	2	2	2	2	0	0	2	0	0	0	0
AT3G20475.2.exon23	3;3;3	7148820;7148820;7148820	7148884;7148884;7148884	+;+;+	65	0	0	0	0	0	0	1	2	0	2	0	0	0	0
AT3G20475.2.exon24	3;3;3	7148993;7148993;7148993	7149051;7149051;7149051	+;+;+	59	2	0	0	0	0	1	0	1	0	0	0	0	0	1
AT3G20475.2.exon25	3;3;3	7149150;7149150;7149150	7149226;7149226;7149226	+;+;+	77	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AT3G20475.2.exon26	3;3;3	7149312;7149312;7149312	7149398;7149398;7149398	+;+;+	87	0	2	1	0	1	1	0	1	0	0	1	1	0	0
AT3G20475.2.exon27	3;3;3	7149628;7149628;7149628	7149689;7149689;7149689	+;+;+	62	0	0	0	0	0	1	0	0	0	0	0	3	0	0
AT3G20475.2.exon28	3;3;3	7149777;7149777;7149777	7149838;7149838;7149838	+;+;+	62	0	2	0	0	1	0	0	0	0	0	0	1	0	0
AT3G20475.2.exon29	3;3;3	7149928;7149928;7149928	7149981;7149981;7149981	+;+;+	54	2	0	0	0	2	0	0	0	0	0	2	0	0	0
AT3G20475.2.exon30	3;3;3	7150082;7150082;7150082	7150167;7150167;7150167	+;+;+	86	0	0	0	0	0	0	1	0	0	2	0	0	0	0
AT3G20475.2.exon31	3;3	7150253;7150253	7150284;7150284	+;+	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20475.2.exon32	3	7150371	7150627	+	257	0	0	0	0	0	1	0	0	0	0	0	1	0	0
AT3G20475.2.exon33	3	7150731	7151014	+	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0
