#node	identifier	category	term ID	term description
GSO2	3702.Q9FIZ3	GO Function	GO:0016740	Transferase activity
GSO2	3702.Q9FIZ3	GO Function	GO:0016772	Transferase activity, transferring phosphorus-containing groups
GSO2	3702.Q9FIZ3	GO Function	GO:0016773	Phosphotransferase activity, alcohol group as acceptor
GSO2	3702.Q9FIZ3	GO Function	GO:0017076	Purine nucleotide binding
GSO2	3702.Q9FIZ3	GO Function	GO:0030554	Adenyl nucleotide binding
GSO2	3702.Q9FIZ3	GO Function	GO:0032553	Ribonucleotide binding
GSO2	3702.Q9FIZ3	GO Function	GO:0032555	Purine ribonucleotide binding
GSO2	3702.Q9FIZ3	GO Function	GO:0032559	Adenyl ribonucleotide binding
GSO2	3702.Q9FIZ3	GO Function	GO:0035639	Purine ribonucleoside triphosphate binding
GSO2	3702.Q9FIZ3	GO Function	GO:0036094	Small molecule binding
GSO2	3702.Q9FIZ3	GO Function	GO:0043167	Ion binding
GSO2	3702.Q9FIZ3	GO Function	GO:0043168	Anion binding
GSO2	3702.Q9FIZ3	GO Function	GO:0097159	Organic cyclic compound binding
GSO2	3702.Q9FIZ3	GO Function	GO:0097367	Carbohydrate derivative binding
GSO2	3702.Q9FIZ3	GO Function	GO:0106310	Protein serine kinase activity
GSO2	3702.Q9FIZ3	GO Function	GO:0140096	Catalytic activity, acting on a protein
GSO2	3702.Q9FIZ3	GO Function	GO:1901265	Nucleoside phosphate binding
GSO2	3702.Q9FIZ3	GO Function	GO:1901363	Heterocyclic compound binding
GSO2	3702.Q9FIZ3	GO Component	GO:0005618	Cell wall
GSO2	3702.Q9FIZ3	GO Component	GO:0005886	Plasma membrane
GSO2	3702.Q9FIZ3	GO Component	GO:0009505	Plant-type cell wall
GSO2	3702.Q9FIZ3	GO Component	GO:0009531	Secondary cell wall
GSO2	3702.Q9FIZ3	GO Component	GO:0016020	Membrane
GSO2	3702.Q9FIZ3	GO Component	GO:0016021	Integral component of membrane
GSO2	3702.Q9FIZ3	GO Component	GO:0030312	External encapsulating structure
GSO2	3702.Q9FIZ3	GO Component	GO:0031224	Intrinsic component of membrane
GSO2	3702.Q9FIZ3	GO Component	GO:0048226	Casparian strip
GSO2	3702.Q9FIZ3	GO Component	GO:0071944	Cell periphery
GSO2	3702.Q9FIZ3	GO Component	GO:0110165	Cellular anatomical entity
GSO2	3702.Q9FIZ3	STRING clusters	CL:32789	Mixed, incl. Transition metal ion transport, and Ion influx/efflux at host-pathogen interface
GSO2	3702.Q9FIZ3	STRING clusters	CL:32790	Mixed, incl. Transition metal ion transport, and Ion influx/efflux at host-pathogen interface
GSO2	3702.Q9FIZ3	STRING clusters	CL:33060	Mostly uncharacterized, incl. Protein of unknown function DUF4079, and Regulation of red or far-red light signaling pathway
GSO2	3702.Q9FIZ3	STRING clusters	CL:33099	Mixed, incl. Regulation of cell fate specification, and Seed morphogenesis
GSO2	3702.Q9FIZ3	COMPARTMENTS	GOCC:0005618	Cell wall
GSO2	3702.Q9FIZ3	COMPARTMENTS	GOCC:0009505	Plant-type cell wall
GSO2	3702.Q9FIZ3	COMPARTMENTS	GOCC:0009531	Secondary cell wall
GSO2	3702.Q9FIZ3	COMPARTMENTS	GOCC:0030312	External encapsulating structure
GSO2	3702.Q9FIZ3	COMPARTMENTS	GOCC:0048226	Casparian strip
GSO2	3702.Q9FIZ3	COMPARTMENTS	GOCC:0071944	Cell periphery
GSO2	3702.Q9FIZ3	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
GSO2	3702.Q9FIZ3	UniProt Keywords	KW-0025	Alternative splicing
GSO2	3702.Q9FIZ3	UniProt Keywords	KW-0067	ATP-binding
GSO2	3702.Q9FIZ3	UniProt Keywords	KW-0217	Developmental protein
GSO2	3702.Q9FIZ3	UniProt Keywords	KW-0325	Glycoprotein
GSO2	3702.Q9FIZ3	UniProt Keywords	KW-0418	Kinase
GSO2	3702.Q9FIZ3	UniProt Keywords	KW-0433	Leucine-rich repeat
GSO2	3702.Q9FIZ3	UniProt Keywords	KW-0472	Membrane
GSO2	3702.Q9FIZ3	UniProt Keywords	KW-0547	Nucleotide-binding
GSO2	3702.Q9FIZ3	UniProt Keywords	KW-0597	Phosphoprotein
GSO2	3702.Q9FIZ3	UniProt Keywords	KW-0675	Receptor
GSO2	3702.Q9FIZ3	UniProt Keywords	KW-0677	Repeat
GSO2	3702.Q9FIZ3	UniProt Keywords	KW-0723	Serine/threonine-protein kinase
GSO2	3702.Q9FIZ3	UniProt Keywords	KW-0732	Signal
GSO2	3702.Q9FIZ3	UniProt Keywords	KW-0808	Transferase
GSO2	3702.Q9FIZ3	UniProt Keywords	KW-0812	Transmembrane
GSO2	3702.Q9FIZ3	UniProt Keywords	KW-0961	Cell wall biogenesis/degradation
GSO2	3702.Q9FIZ3	UniProt Keywords	KW-1003	Cell membrane
GSO2	3702.Q9FIZ3	UniProt Keywords	KW-1133	Transmembrane helix
GSO2	3702.Q9FIZ3	Pfam	PF08263	Leucine rich repeat N-terminal domain
GSO2	3702.Q9FIZ3	Pfam	PF13855	Leucine rich repeat
GSO2	3702.Q9FIZ3	InterPro	IPR000719	Protein kinase domain
GSO2	3702.Q9FIZ3	InterPro	IPR001611	Leucine-rich repeat
GSO2	3702.Q9FIZ3	InterPro	IPR003591	Leucine-rich repeat, typical subtype
GSO2	3702.Q9FIZ3	InterPro	IPR008271	Serine/threonine-protein kinase, active site
GSO2	3702.Q9FIZ3	InterPro	IPR011009	Protein kinase-like domain superfamily
GSO2	3702.Q9FIZ3	InterPro	IPR013210	Leucine-rich repeat-containing N-terminal, plant-type
GSO2	3702.Q9FIZ3	InterPro	IPR017441	Protein kinase, ATP binding site
GSO2	3702.Q9FIZ3	InterPro	IPR032675	Leucine-rich repeat domain superfamily
GSO2	3702.Q9FIZ3	SMART	SM00370	Leucine-rich repeats, outliers
LAZ5	3702.O48573	GO Process	GO:0002376	Immune system process
LAZ5	3702.O48573	GO Process	GO:0006950	Response to stress
LAZ5	3702.O48573	GO Process	GO:0006952	Defense response
LAZ5	3702.O48573	GO Process	GO:0006955	Immune response
LAZ5	3702.O48573	GO Process	GO:0007154	Cell communication
LAZ5	3702.O48573	GO Process	GO:0007165	Signal transduction
LAZ5	3702.O48573	GO Process	GO:0008219	Cell death
LAZ5	3702.O48573	GO Process	GO:0009605	Response to external stimulus
LAZ5	3702.O48573	GO Process	GO:0009607	Response to biotic stimulus
LAZ5	3702.O48573	GO Process	GO:0009615	Response to virus
LAZ5	3702.O48573	GO Process	GO:0009626	Plant-type hypersensitive response
LAZ5	3702.O48573	GO Process	GO:0009987	Cellular process
LAZ5	3702.O48573	GO Process	GO:0012501	Programmed cell death
LAZ5	3702.O48573	GO Process	GO:0023052	Signaling
LAZ5	3702.O48573	GO Process	GO:0033554	Cellular response to stress
LAZ5	3702.O48573	GO Process	GO:0034050	Programmed cell death induced by symbiont
LAZ5	3702.O48573	GO Process	GO:0043207	Response to external biotic stimulus
LAZ5	3702.O48573	GO Process	GO:0044403	Biological process involved in symbiotic interaction
LAZ5	3702.O48573	GO Process	GO:0044419	Biological process involved in interspecies interaction between organisms
LAZ5	3702.O48573	GO Process	GO:0045087	Innate immune response
LAZ5	3702.O48573	GO Process	GO:0050789	Regulation of biological process
LAZ5	3702.O48573	GO Process	GO:0050794	Regulation of cellular process
LAZ5	3702.O48573	GO Process	GO:0050896	Response to stimulus
LAZ5	3702.O48573	GO Process	GO:0051607	Defense response to virus
LAZ5	3702.O48573	GO Process	GO:0051702	Biological process involved in interaction with symbiont
LAZ5	3702.O48573	GO Process	GO:0051707	Response to other organism
LAZ5	3702.O48573	GO Process	GO:0051716	Cellular response to stimulus
LAZ5	3702.O48573	GO Process	GO:0065007	Biological regulation
LAZ5	3702.O48573	GO Process	GO:0098542	Defense response to other organism
LAZ5	3702.O48573	GO Process	GO:0140546	Defense response to symbiont
LAZ5	3702.O48573	GO Function	GO:0000166	Nucleotide binding
LAZ5	3702.O48573	GO Function	GO:0003824	Catalytic activity
LAZ5	3702.O48573	GO Function	GO:0003953	NAD+ nucleosidase activity
LAZ5	3702.O48573	GO Function	GO:0005488	Binding
LAZ5	3702.O48573	GO Function	GO:0005524	ATP binding
LAZ5	3702.O48573	GO Function	GO:0016787	Hydrolase activity
LAZ5	3702.O48573	GO Function	GO:0016798	Hydrolase activity, acting on glycosyl bonds
LAZ5	3702.O48573	GO Function	GO:0016799	Hydrolase activity, hydrolyzing N-glycosyl compounds
LAZ5	3702.O48573	GO Function	GO:0017076	Purine nucleotide binding
LAZ5	3702.O48573	GO Function	GO:0030554	Adenyl nucleotide binding
LAZ5	3702.O48573	GO Function	GO:0032553	Ribonucleotide binding
LAZ5	3702.O48573	GO Function	GO:0032555	Purine ribonucleotide binding
LAZ5	3702.O48573	GO Function	GO:0032559	Adenyl ribonucleotide binding
LAZ5	3702.O48573	GO Function	GO:0035639	Purine ribonucleoside triphosphate binding
LAZ5	3702.O48573	GO Function	GO:0036094	Small molecule binding
LAZ5	3702.O48573	GO Function	GO:0043167	Ion binding
LAZ5	3702.O48573	GO Function	GO:0043168	Anion binding
LAZ5	3702.O48573	GO Function	GO:0043531	ADP binding
LAZ5	3702.O48573	GO Function	GO:0050135	NAD(P)+ nucleosidase activity
LAZ5	3702.O48573	GO Function	GO:0061809	NAD+ nucleotidase, cyclic ADP-ribose generating
LAZ5	3702.O48573	GO Function	GO:0097159	Organic cyclic compound binding
LAZ5	3702.O48573	GO Function	GO:0097367	Carbohydrate derivative binding
LAZ5	3702.O48573	GO Function	GO:1901265	Nucleoside phosphate binding
LAZ5	3702.O48573	GO Function	GO:1901363	Heterocyclic compound binding
LAZ5	3702.O48573	STRING clusters	CL:45925	Mostly uncharacterized, incl. Tetraspani, plant, and DNA-binding transcription factor activity, RNA polymerase II-specific
LAZ5	3702.O48573	STRING clusters	CL:45926	Mostly uncharacterized, incl. Tetraspani, plant, and Homeobox-leucine zipper protein GLABRA2/ANL2/PDF2/ATML1-like
LAZ5	3702.O48573	STRING clusters	CL:46033	Mixed, incl. Tetraspani, plant, and Mlo family
LAZ5	3702.O48573	Reactome	MAP-168249	Innate Immune System
LAZ5	3702.O48573	Reactome	MAP-168256	Immune System
LAZ5	3702.O48573	Reactome	MAP-6798695	Neutrophil degranulation
LAZ5	3702.O48573	COMPARTMENTS	GOCC:0005622	Intracellular
LAZ5	3702.O48573	COMPARTMENTS	GOCC:0005634	Nucleus
LAZ5	3702.O48573	COMPARTMENTS	GOCC:0012505	Endomembrane system
LAZ5	3702.O48573	COMPARTMENTS	GOCC:0043226	Organelle
LAZ5	3702.O48573	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
LAZ5	3702.O48573	COMPARTMENTS	GOCC:0043229	Intracellular organelle
LAZ5	3702.O48573	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
LAZ5	3702.O48573	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
LAZ5	3702.O48573	UniProt Keywords	KW-0067	ATP-binding
LAZ5	3702.O48573	UniProt Keywords	KW-0378	Hydrolase
LAZ5	3702.O48573	UniProt Keywords	KW-0433	Leucine-rich repeat
LAZ5	3702.O48573	UniProt Keywords	KW-0520	NAD
LAZ5	3702.O48573	UniProt Keywords	KW-0547	Nucleotide-binding
LAZ5	3702.O48573	UniProt Keywords	KW-0611	Plant defense
LAZ5	3702.O48573	UniProt Keywords	KW-0677	Repeat
LAZ5	3702.O48573	Pfam	PF00931	NB-ARC domain
LAZ5	3702.O48573	Pfam	PF07725	Leucine Rich Repeat
LAZ5	3702.O48573	InterPro	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
LAZ5	3702.O48573	InterPro	IPR002182	NB-ARC
LAZ5	3702.O48573	InterPro	IPR011713	Leucine-rich repeat 3
LAZ5	3702.O48573	InterPro	IPR027417	P-loop containing nucleoside triphosphate hydrolase
LAZ5	3702.O48573	InterPro	IPR032675	Leucine-rich repeat domain superfamily
LAZ5	3702.O48573	InterPro	IPR035897	Toll/interleukin-1 receptor homology (TIR) domain superfamily
LAZ5	3702.O48573	InterPro	IPR042197	Apoptotic protease-activating factors, helical domain
LAZ5	3702.O48573	InterPro	IPR044974	Disease resistance protein, plants
LAZ5	3702.O48573	InterPro	IPR045344	C-JID domain
LAZ5	3702.O48573	SMART	SM00255	Toll - interleukin 1 - resistance
MDIS2	3702.C0LGQ4	GO Process	GO:0006468	Protein phosphorylation
MDIS2	3702.C0LGQ4	GO Process	GO:0006793	Phosphorus metabolic process
MDIS2	3702.C0LGQ4	GO Process	GO:0006796	Phosphate-containing compound metabolic process
MDIS2	3702.C0LGQ4	GO Process	GO:0006807	Nitrogen compound metabolic process
MDIS2	3702.C0LGQ4	GO Process	GO:0007275	Multicellular organism development
MDIS2	3702.C0LGQ4	GO Process	GO:0008152	Metabolic process
MDIS2	3702.C0LGQ4	GO Process	GO:0009653	Anatomical structure morphogenesis
MDIS2	3702.C0LGQ4	GO Process	GO:0009888	Tissue development
MDIS2	3702.C0LGQ4	GO Process	GO:0009987	Cellular process
MDIS2	3702.C0LGQ4	GO Process	GO:0010015	Root morphogenesis
MDIS2	3702.C0LGQ4	GO Process	GO:0010053	Root epidermal cell differentiation
MDIS2	3702.C0LGQ4	GO Process	GO:0010054	Trichoblast differentiation
MDIS2	3702.C0LGQ4	GO Process	GO:0016310	Phosphorylation
MDIS2	3702.C0LGQ4	GO Process	GO:0019538	Protein metabolic process
MDIS2	3702.C0LGQ4	GO Process	GO:0021700	Developmental maturation
MDIS2	3702.C0LGQ4	GO Process	GO:0022622	Root system development
MDIS2	3702.C0LGQ4	GO Process	GO:0030154	Cell differentiation
MDIS2	3702.C0LGQ4	GO Process	GO:0032501	Multicellular organismal process
MDIS2	3702.C0LGQ4	GO Process	GO:0032502	Developmental process
MDIS2	3702.C0LGQ4	GO Process	GO:0036211	Protein modification process
MDIS2	3702.C0LGQ4	GO Process	GO:0043170	Macromolecule metabolic process
MDIS2	3702.C0LGQ4	GO Process	GO:0043412	Macromolecule modification
MDIS2	3702.C0LGQ4	GO Process	GO:0044237	Cellular metabolic process
MDIS2	3702.C0LGQ4	GO Process	GO:0044238	Primary metabolic process
MDIS2	3702.C0LGQ4	GO Process	GO:0048364	Root development
MDIS2	3702.C0LGQ4	GO Process	GO:0048468	Cell development
MDIS2	3702.C0LGQ4	GO Process	GO:0048469	Cell maturation
MDIS2	3702.C0LGQ4	GO Process	GO:0048731	System development
MDIS2	3702.C0LGQ4	GO Process	GO:0048764	Trichoblast maturation
MDIS2	3702.C0LGQ4	GO Process	GO:0048765	Root hair cell differentiation
MDIS2	3702.C0LGQ4	GO Process	GO:0048856	Anatomical structure development
MDIS2	3702.C0LGQ4	GO Process	GO:0048869	Cellular developmental process
MDIS2	3702.C0LGQ4	GO Process	GO:0071695	Anatomical structure maturation
MDIS2	3702.C0LGQ4	GO Process	GO:0071704	Organic substance metabolic process
MDIS2	3702.C0LGQ4	GO Process	GO:0090558	Plant epidermis development
MDIS2	3702.C0LGQ4	GO Process	GO:0090627	Plant epidermal cell differentiation
MDIS2	3702.C0LGQ4	GO Process	GO:0099402	Plant organ development
MDIS2	3702.C0LGQ4	GO Process	GO:1901564	Organonitrogen compound metabolic process
MDIS2	3702.C0LGQ4	GO Process	GO:1905392	Plant organ morphogenesis
MDIS2	3702.C0LGQ4	GO Function	GO:0000166	Nucleotide binding
MDIS2	3702.C0LGQ4	GO Function	GO:0003824	Catalytic activity
MDIS2	3702.C0LGQ4	GO Function	GO:0004672	Protein kinase activity
MDIS2	3702.C0LGQ4	GO Function	GO:0004674	Protein serine/threonine kinase activity
MDIS2	3702.C0LGQ4	GO Function	GO:0005488	Binding
MDIS2	3702.C0LGQ4	GO Function	GO:0005524	ATP binding
MDIS2	3702.C0LGQ4	GO Function	GO:0016301	Kinase activity
MDIS2	3702.C0LGQ4	GO Function	GO:0016740	Transferase activity
MDIS2	3702.C0LGQ4	GO Function	GO:0016772	Transferase activity, transferring phosphorus-containing groups
MDIS2	3702.C0LGQ4	GO Function	GO:0016773	Phosphotransferase activity, alcohol group as acceptor
MDIS2	3702.C0LGQ4	GO Function	GO:0017076	Purine nucleotide binding
MDIS2	3702.C0LGQ4	GO Function	GO:0030554	Adenyl nucleotide binding
MDIS2	3702.C0LGQ4	GO Function	GO:0032553	Ribonucleotide binding
MDIS2	3702.C0LGQ4	GO Function	GO:0032555	Purine ribonucleotide binding
MDIS2	3702.C0LGQ4	GO Function	GO:0032559	Adenyl ribonucleotide binding
MDIS2	3702.C0LGQ4	GO Function	GO:0035639	Purine ribonucleoside triphosphate binding
MDIS2	3702.C0LGQ4	GO Function	GO:0036094	Small molecule binding
MDIS2	3702.C0LGQ4	GO Function	GO:0043167	Ion binding
MDIS2	3702.C0LGQ4	GO Function	GO:0043168	Anion binding
MDIS2	3702.C0LGQ4	GO Function	GO:0097159	Organic cyclic compound binding
MDIS2	3702.C0LGQ4	GO Function	GO:0097367	Carbohydrate derivative binding
MDIS2	3702.C0LGQ4	GO Function	GO:0106310	Protein serine kinase activity
MDIS2	3702.C0LGQ4	GO Function	GO:0140096	Catalytic activity, acting on a protein
MDIS2	3702.C0LGQ4	GO Function	GO:1901265	Nucleoside phosphate binding
MDIS2	3702.C0LGQ4	GO Function	GO:1901363	Heterocyclic compound binding
MDIS2	3702.C0LGQ4	GO Component	GO:0012505	Endomembrane system
MDIS2	3702.C0LGQ4	GO Component	GO:0016020	Membrane
MDIS2	3702.C0LGQ4	GO Component	GO:0016021	Integral component of membrane
MDIS2	3702.C0LGQ4	GO Component	GO:0031224	Intrinsic component of membrane
MDIS2	3702.C0LGQ4	GO Component	GO:0042995	Cell projection
MDIS2	3702.C0LGQ4	GO Component	GO:0090406	Pollen tube
MDIS2	3702.C0LGQ4	GO Component	GO:0110165	Cellular anatomical entity
MDIS2	3702.C0LGQ4	GO Component	GO:0120025	Plasma membrane bounded cell projection
MDIS2	3702.C0LGQ4	STRING clusters	CL:30133	Mostly uncharacterized, incl. Structural constituent of cell wall, and Trichoblast differentiation
MDIS2	3702.C0LGQ4	STRING clusters	CL:30135	Mostly uncharacterized, incl. Structural constituent of cell wall, and Trichoblast differentiation
MDIS2	3702.C0LGQ4	STRING clusters	CL:30136	Mostly uncharacterized, incl. Structural constituent of cell wall, and Trichoblast differentiation
MDIS2	3702.C0LGQ4	STRING clusters	CL:30137	Mostly uncharacterized, incl. Structural constituent of cell wall, and Trichoblast differentiation
MDIS2	3702.C0LGQ4	STRING clusters	CL:30139	Mixed, incl. Structural constituent of cell wall, and Trichoblast differentiation
MDIS2	3702.C0LGQ4	STRING clusters	CL:30140	Mixed, incl. Structural constituent of cell wall, and Trichoblast differentiation
MDIS2	3702.C0LGQ4	STRING clusters	CL:30142	Mixed, incl. Structural constituent of cell wall, and Trichoblast differentiation
MDIS2	3702.C0LGQ4	STRING clusters	CL:30143	Mixed, incl. Structural constituent of cell wall, and Trichoblast differentiation
MDIS2	3702.C0LGQ4	STRING clusters	CL:30297	Mixed, incl. Serpin domain, and Icosanoid biosynthetic process
MDIS2	3702.C0LGQ4	STRING clusters	CL:30322	Mixed, incl. Inositol polyphosphate 5-phosphatase, plant, and COBRA, plant
MDIS2	3702.C0LGQ4	Reactome	MAP-162582	Signal Transduction
MDIS2	3702.C0LGQ4	Reactome	MAP-194315	Signaling by Rho GTPases
MDIS2	3702.C0LGQ4	Reactome	MAP-9012999	RHO GTPase cycle
MDIS2	3702.C0LGQ4	Reactome	MAP-9716542	Signaling by Rho GTPases, Miro GTPases and RHOBTB3
MDIS2	3702.C0LGQ4	COMPARTMENTS	GOCC:0012505	Endomembrane system
MDIS2	3702.C0LGQ4	COMPARTMENTS	GOCC:0042995	Cell projection
MDIS2	3702.C0LGQ4	COMPARTMENTS	GOCC:0090406	Pollen tube
MDIS2	3702.C0LGQ4	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
MDIS2	3702.C0LGQ4	COMPARTMENTS	GOCC:0120025	Plasma membrane bounded cell projection
MDIS2	3702.C0LGQ4	UniProt Keywords	KW-0067	ATP-binding
MDIS2	3702.C0LGQ4	UniProt Keywords	KW-0325	Glycoprotein
MDIS2	3702.C0LGQ4	UniProt Keywords	KW-0418	Kinase
MDIS2	3702.C0LGQ4	UniProt Keywords	KW-0433	Leucine-rich repeat
MDIS2	3702.C0LGQ4	UniProt Keywords	KW-0472	Membrane
MDIS2	3702.C0LGQ4	UniProt Keywords	KW-0547	Nucleotide-binding
MDIS2	3702.C0LGQ4	UniProt Keywords	KW-0675	Receptor
MDIS2	3702.C0LGQ4	UniProt Keywords	KW-0677	Repeat
MDIS2	3702.C0LGQ4	UniProt Keywords	KW-0723	Serine/threonine-protein kinase
MDIS2	3702.C0LGQ4	UniProt Keywords	KW-0732	Signal
MDIS2	3702.C0LGQ4	UniProt Keywords	KW-0808	Transferase
MDIS2	3702.C0LGQ4	UniProt Keywords	KW-0812	Transmembrane
MDIS2	3702.C0LGQ4	UniProt Keywords	KW-1133	Transmembrane helix
MDIS2	3702.C0LGQ4	Pfam	PF00069	Protein kinase domain
MDIS2	3702.C0LGQ4	Pfam	PF00560	Leucine Rich Repeat
MDIS2	3702.C0LGQ4	Pfam	PF08263	Leucine rich repeat N-terminal domain
MDIS2	3702.C0LGQ4	InterPro	IPR000719	Protein kinase domain
MDIS2	3702.C0LGQ4	InterPro	IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain
MDIS2	3702.C0LGQ4	InterPro	IPR011009	Protein kinase-like domain superfamily
MDIS2	3702.C0LGQ4	InterPro	IPR013210	Leucine-rich repeat-containing N-terminal, plant-type
MDIS2	3702.C0LGQ4	InterPro	IPR032675	Leucine-rich repeat domain superfamily
MIK2	3702.Q8VZG8	GO Process	GO:0000003	Reproduction
MIK2	3702.Q8VZG8	GO Process	GO:0003006	Developmental process involved in reproduction
MIK2	3702.Q8VZG8	GO Process	GO:0006468	Protein phosphorylation
MIK2	3702.Q8VZG8	GO Process	GO:0006793	Phosphorus metabolic process
MIK2	3702.Q8VZG8	GO Process	GO:0006796	Phosphate-containing compound metabolic process
MIK2	3702.Q8VZG8	GO Process	GO:0006807	Nitrogen compound metabolic process
MIK2	3702.Q8VZG8	GO Process	GO:0006935	Chemotaxis
MIK2	3702.Q8VZG8	GO Process	GO:0007154	Cell communication
MIK2	3702.Q8VZG8	GO Process	GO:0007165	Signal transduction
MIK2	3702.Q8VZG8	GO Process	GO:0008152	Metabolic process
MIK2	3702.Q8VZG8	GO Process	GO:0009605	Response to external stimulus
MIK2	3702.Q8VZG8	GO Process	GO:0009719	Response to endogenous stimulus
MIK2	3702.Q8VZG8	GO Process	GO:0009725	Response to hormone
MIK2	3702.Q8VZG8	GO Process	GO:0009755	Hormone-mediated signaling pathway
MIK2	3702.Q8VZG8	GO Process	GO:0009856	Pollination
MIK2	3702.Q8VZG8	GO Process	GO:0009987	Cellular process
MIK2	3702.Q8VZG8	GO Process	GO:0010033	Response to organic substance
MIK2	3702.Q8VZG8	GO Process	GO:0010183	Pollen tube guidance
MIK2	3702.Q8VZG8	GO Process	GO:0016310	Phosphorylation
MIK2	3702.Q8VZG8	GO Process	GO:0019538	Protein metabolic process
MIK2	3702.Q8VZG8	GO Process	GO:0022414	Reproductive process
MIK2	3702.Q8VZG8	GO Process	GO:0023052	Signaling
MIK2	3702.Q8VZG8	GO Process	GO:0032501	Multicellular organismal process
MIK2	3702.Q8VZG8	GO Process	GO:0032502	Developmental process
MIK2	3702.Q8VZG8	GO Process	GO:0032870	Cellular response to hormone stimulus
MIK2	3702.Q8VZG8	GO Process	GO:0036211	Protein modification process
MIK2	3702.Q8VZG8	GO Process	GO:0040011	Locomotion
MIK2	3702.Q8VZG8	GO Process	GO:0042221	Response to chemical
MIK2	3702.Q8VZG8	GO Process	GO:0042330	Taxis
MIK2	3702.Q8VZG8	GO Process	GO:0043170	Macromolecule metabolic process
MIK2	3702.Q8VZG8	GO Process	GO:0043412	Macromolecule modification
MIK2	3702.Q8VZG8	GO Process	GO:0044237	Cellular metabolic process
MIK2	3702.Q8VZG8	GO Process	GO:0044238	Primary metabolic process
MIK2	3702.Q8VZG8	GO Process	GO:0044706	Multi-multicellular organism process
MIK2	3702.Q8VZG8	GO Process	GO:0048856	Anatomical structure development
MIK2	3702.Q8VZG8	GO Process	GO:0048868	Pollen tube development
MIK2	3702.Q8VZG8	GO Process	GO:0050789	Regulation of biological process
MIK2	3702.Q8VZG8	GO Process	GO:0050794	Regulation of cellular process
MIK2	3702.Q8VZG8	GO Process	GO:0050896	Response to stimulus
MIK2	3702.Q8VZG8	GO Process	GO:0050918	Positive chemotaxis
MIK2	3702.Q8VZG8	GO Process	GO:0051716	Cellular response to stimulus
MIK2	3702.Q8VZG8	GO Process	GO:0065007	Biological regulation
MIK2	3702.Q8VZG8	GO Process	GO:0070887	Cellular response to chemical stimulus
MIK2	3702.Q8VZG8	GO Process	GO:0071310	Cellular response to organic substance
MIK2	3702.Q8VZG8	GO Process	GO:0071495	Cellular response to endogenous stimulus
MIK2	3702.Q8VZG8	GO Process	GO:0071704	Organic substance metabolic process
MIK2	3702.Q8VZG8	GO Process	GO:1901564	Organonitrogen compound metabolic process
MIK2	3702.Q8VZG8	GO Function	GO:0000166	Nucleotide binding
MIK2	3702.Q8VZG8	GO Function	GO:0003824	Catalytic activity
MIK2	3702.Q8VZG8	GO Function	GO:0004672	Protein kinase activity
MIK2	3702.Q8VZG8	GO Function	GO:0004674	Protein serine/threonine kinase activity
MIK2	3702.Q8VZG8	GO Function	GO:0005488	Binding
MIK2	3702.Q8VZG8	GO Function	GO:0005524	ATP binding
MIK2	3702.Q8VZG8	GO Function	GO:0016301	Kinase activity
MIK2	3702.Q8VZG8	GO Function	GO:0016740	Transferase activity
MIK2	3702.Q8VZG8	GO Function	GO:0016772	Transferase activity, transferring phosphorus-containing groups
MIK2	3702.Q8VZG8	GO Function	GO:0016773	Phosphotransferase activity, alcohol group as acceptor
MIK2	3702.Q8VZG8	GO Function	GO:0017076	Purine nucleotide binding
MIK2	3702.Q8VZG8	GO Function	GO:0030554	Adenyl nucleotide binding
MIK2	3702.Q8VZG8	GO Function	GO:0032553	Ribonucleotide binding
MIK2	3702.Q8VZG8	GO Function	GO:0032555	Purine ribonucleotide binding
MIK2	3702.Q8VZG8	GO Function	GO:0032559	Adenyl ribonucleotide binding
MIK2	3702.Q8VZG8	GO Function	GO:0035639	Purine ribonucleoside triphosphate binding
MIK2	3702.Q8VZG8	GO Function	GO:0036094	Small molecule binding
MIK2	3702.Q8VZG8	GO Function	GO:0043167	Ion binding
MIK2	3702.Q8VZG8	GO Function	GO:0043168	Anion binding
MIK2	3702.Q8VZG8	GO Function	GO:0097159	Organic cyclic compound binding
MIK2	3702.Q8VZG8	GO Function	GO:0097367	Carbohydrate derivative binding
MIK2	3702.Q8VZG8	GO Function	GO:0106310	Protein serine kinase activity
MIK2	3702.Q8VZG8	GO Function	GO:0140096	Catalytic activity, acting on a protein
MIK2	3702.Q8VZG8	GO Function	GO:1901265	Nucleoside phosphate binding
MIK2	3702.Q8VZG8	GO Function	GO:1901363	Heterocyclic compound binding
MIK2	3702.Q8VZG8	GO Component	GO:0005886	Plasma membrane
MIK2	3702.Q8VZG8	GO Component	GO:0005911	Cell-cell junction
MIK2	3702.Q8VZG8	GO Component	GO:0009506	Plasmodesma
MIK2	3702.Q8VZG8	GO Component	GO:0016020	Membrane
MIK2	3702.Q8VZG8	GO Component	GO:0016021	Integral component of membrane
MIK2	3702.Q8VZG8	GO Component	GO:0030054	Cell junction
MIK2	3702.Q8VZG8	GO Component	GO:0031224	Intrinsic component of membrane
MIK2	3702.Q8VZG8	GO Component	GO:0042995	Cell projection
